wave	wave_name	coq_code	issue_date	batch	pp_batch	strain	version	supersedes_qccoa	supersedes_coq	tranche	spec_code	param_no	parameter	criterion	state	value	source	cert_code	route
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0009	2025-05-07	OPM1024_01	P050042	Orange Punch Mimosa	1	QCCoA 001		T2	QCSP_001_OPM-III_v.01	11a	Lead (Pb)	≤ 0.5 mg/kg	OUTSOURCED	0,031	IJZ	2156/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0009	2025-05-07	OPM1024_01	P050042	Orange Punch Mimosa	1	QCCoA 001		T2	QCSP_001_OPM-III_v.01	11b	Cadmium (Cd)	≤ 0.3 mg/kg	OUTSOURCED	0,004	IJZ	2156/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0009	2025-05-07	OPM1024_01	P050042	Orange Punch Mimosa	1	QCCoA 001		T2	QCSP_001_OPM-III_v.01	11c	Arsenic (As)	≤ 0.2 mg/kg	OUTSOURCED	0,01	IJZ	2156/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0009	2025-05-07	OPM1024_01	P050042	Orange Punch Mimosa	1	QCCoA 001		T2	QCSP_001_OPM-III_v.01	11d	Mercury (Hg)	≤ 0.1 mg/kg	OUTSOURCED	0,001	IJZ	2156/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0009	2025-05-07	OPM1024_01	P050042	Orange Punch Mimosa	1	QCCoA 001		T2	QCSP_001_OPM-III_v.01	12	Pesticide Residues	≤ LOQ per МКС EN 15662	OUTSOURCED	≤ LOQ (all 26 compounds)	IJZ	2156/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	1	Identification A, Appearance	Conforms to monograph	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	2	Identification B	Conforms to monograph	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	3	Identification C	Conforms to monograph	MISSING				iCoA?
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	4	Assay — Total Δ9-THC	19.80 - 24.19 %	OUTSOURCED	22.43	UKIM_CNP		
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	5	Assay — Total CBD	≤ 1.0 %, w/w	OUTSOURCED	0.10	UKIM_CNP		
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	6	Total CBN	≤ 1.0 %, w/w	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	7	Foreign Matter	≤ 2.0 % / 25–50 g	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	8	Loss on Drying	≤ 12.0 %	OUTSOURCED	6.36	UKIM_CNP		
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	9a	TAMC	≤ 10^5 CFU/g	OUTSOURCED	9,6 x 10³ CFU/g	IJZ	587/1066/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	9b	TYMC	≤ 10^4 CFU/g	OUTSOURCED	1,5 x 10⁴ CFU/g	IJZ	587/1066/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	9c	Bile-tolerant gram-neg.	≤ 10^4 CFU/g	OUTSOURCED	< 10 CFU/g	IJZ	587/1066/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	9d	Salmonella	Absence / 25 g	OUTSOURCED	Одговара	IJZ	587/1066/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	9e	Escherichia coli	Absence / 1 g	OUTSOURCED	Одговара	IJZ	587/1066/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	10a	Aflatoxin B1	≤ 2 µg/kg	NOT TESTED				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	10b	Aflatoxins ∑ (B1+B2+G1+G2)	≤ 4 µg/kg	OUTSOURCED	< 2	IJZ	2995/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	10c	Ochratoxin A	≤ 20 µg/kg	NOT TESTED				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	11a	Lead (Pb)	≤ 0.5 mg/kg	OUTSOURCED	0,059	IJZ	2995/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	11b	Cadmium (Cd)	≤ 0.3 mg/kg	OUTSOURCED	0,014	IJZ	2995/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	11c	Arsenic (As)	≤ 0.2 mg/kg	OUTSOURCED	0,037	IJZ	2995/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	11d	Mercury (Hg)	≤ 0.1 mg/kg	OUTSOURCED	0,008	IJZ	2995/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0011	2025-06-24	HPA1024_01	P050052	High Pro Amnesia	1	QCCoA 001		T1	QCSP_001_HPA-I_v.01	12	Pesticide Residues	≤ LOQ per МКС EN 15662	OUTSOURCED	≤ LOQ (all 23 compounds)	IJZ	2995/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	1	Identification A, Appearance	Conforms to monograph	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	2	Identification B	Conforms to monograph	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	3	Identification C	Conforms to monograph	MISSING				iCoA?
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	4	Assay — Total Δ9-THC	16.20 - 19.79 %	OUTSOURCED	18.27	UKIM_CNP	ППК25154	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	5	Assay — Total CBD	≤ 1.0 %, w/w	OUTSOURCED	0.05	UKIM_CNP	ППК25154	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	6	Total CBN	≤ 1.0 %, w/w	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	7	Foreign Matter	≤ 2.0 % / 25–50 g	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	8	Loss on Drying	≤ 12.0 %	OUTSOURCED	6.89	UKIM_CNP	ППК25154	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	9a	TAMC	≤ 10^5 CFU/g	OUTSOURCED	3,4 x 10³ CFU/g	IJZ	588/1067/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	9b	TYMC	≤ 10^4 CFU/g	OUTSOURCED	3,6 x 10³ CFU/g	IJZ	588/1067/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	9c	Bile-tolerant gram-neg.	≤ 10^4 CFU/g	OUTSOURCED	< 10 CFU/g	IJZ	588/1067/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	9d	Salmonella	Absence / 25 g	OUTSOURCED	Одговара	IJZ	588/1067/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	9e	Escherichia coli	Absence / 1 g	OUTSOURCED	Одговара	IJZ	588/1067/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	10a	Aflatoxin B1	≤ 2 µg/kg	NOT TESTED				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	10b	Aflatoxins ∑ (B1+B2+G1+G2)	≤ 4 µg/kg	OUTSOURCED	< 2	IJZ	2994/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	10c	Ochratoxin A	≤ 20 µg/kg	NOT TESTED				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	11a	Lead (Pb)	≤ 0.5 mg/kg	OUTSOURCED	0,052	IJZ	2994/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	11b	Cadmium (Cd)	≤ 0.3 mg/kg	OUTSOURCED	0,011	IJZ	2994/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	11c	Arsenic (As)	≤ 0.2 mg/kg	OUTSOURCED	0,028	IJZ	2994/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	11d	Mercury (Hg)	≤ 0.1 mg/kg	OUTSOURCED	0,061	IJZ	2994/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0012	2025-06-24	OPM1024_02	P050062	Orange Punch Mimosa	1	QCCoA 001		T1	QCSP_001_OPM-III_v.01	12	Pesticide Residues	≤ LOQ per МКС EN 15662	OUTSOURCED	FINDS: 1 compound(s) above LOQ	IJZ	2994/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	1	Identification A, Appearance	Conforms to monograph	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	2	Identification B	Conforms to monograph	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	3	Identification C	Conforms to monograph	MISSING				iCoA?
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	4	Assay — Total Δ9-THC	21.60 - 26.39 %	OUTSOURCED	23.19	UKIM_CNP	ППК25174	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	5	Assay — Total CBD	≤ 1.0 %, w/w	OUTSOURCED	0.07	UKIM_CNP	ППК25174	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	6	Total CBN	≤ 1.0 %, w/w	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	7	Foreign Matter	≤ 2.0 % / 25–50 g	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	8	Loss on Drying	≤ 12.0 %	OUTSOURCED	6.51	UKIM_CNP	ППК25174	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	9a	TAMC	≤ 10^5 CFU/g	OUTSOURCED	< 10 CFU/g	IJZ	627/1128/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	9b	TYMC	≤ 10^4 CFU/g	OUTSOURCED	< 10 CFU/g	IJZ	627/1128/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	9c	Bile-tolerant gram-neg.	≤ 10^4 CFU/g	OUTSOURCED	< 10 CFU/g	IJZ	627/1128/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	9d	Salmonella	Absence / 25 g	OUTSOURCED	Одговара	IJZ	627/1128/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	9e	Escherichia coli	Absence / 1 g	OUTSOURCED	Одговара	IJZ	627/1128/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	10a	Aflatoxin B1	≤ 2 µg/kg	NOT TESTED				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	10b	Aflatoxins ∑ (B1+B2+G1+G2)	≤ 4 µg/kg	OUTSOURCED	< 2	IJZ	2471/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	10c	Ochratoxin A	≤ 20 µg/kg	NOT TESTED				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	11a	Lead (Pb)	≤ 0.5 mg/kg	OUTSOURCED	н.д.	IJZ	2471/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	11b	Cadmium (Cd)	≤ 0.3 mg/kg	OUTSOURCED	н.д.	IJZ	2471/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	11c	Arsenic (As)	≤ 0.2 mg/kg	OUTSOURCED	н.д.	IJZ	2471/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	11d	Mercury (Hg)	≤ 0.1 mg/kg	OUTSOURCED	н.д.	IJZ	2471/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0013	2025-07-10	GP0824_02	P050022	Grape Pie	1	QCCoA 001		T1	QCSP_001_GP-III_v.01	12	Pesticide Residues	≤ LOQ per МКС EN 15662	OUTSOURCED	≤ LOQ (all 29 compounds)	IJZ	2471/2025	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	1	Identification A, Appearance	Conforms to monograph	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	2	Identification B	Conforms to monograph	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	3	Identification C	Conforms to monograph	MISSING				iCoA?
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	4	Assay — Total Δ9-THC	25.20 - 30.79 %	OUTSOURCED	25.45	UKIM_CNP	ППК25175	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	5	Assay — Total CBD	≤ 1.0 %, w/w	OUTSOURCED	0.08	UKIM_CNP	ППК25175	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	6	Total CBN	≤ 1.0 %, w/w	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	7	Foreign Matter	≤ 2.0 % / 25–50 g	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	8	Loss on Drying	≤ 12.0 %	OUTSOURCED	6.58	UKIM_CNP	ППК25175	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	9a	TAMC	≤ 10^5 CFU/g	OUTSOURCED	1,1 x 10⁴ CFU/g	IJZ	628/1129/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	9b	TYMC	≤ 10^4 CFU/g	OUTSOURCED	1,2 x 10⁴ CFU/g	IJZ	628/1129/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	9c	Bile-tolerant gram-neg.	≤ 10^4 CFU/g	OUTSOURCED	< 10⁴ и > 10³ CFU/g	IJZ	628/1129/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	9d	Salmonella	Absence / 25 g	OUTSOURCED	Одговара	IJZ	628/1129/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	9e	Escherichia coli	Absence / 1 g	OUTSOURCED	Одговара	IJZ	628/1129/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	10a	Aflatoxin B1	≤ 2 µg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	10b	Aflatoxins ∑ (B1+B2+G1+G2)	≤ 4 µg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	10c	Ochratoxin A	≤ 20 µg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	11a	Lead (Pb)	≤ 0.5 mg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	11b	Cadmium (Cd)	≤ 0.3 mg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	11c	Arsenic (As)	≤ 0.2 mg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	11d	Mercury (Hg)	≤ 0.1 mg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0014	2025-07-10	GP0824_03	P050072	Grape Pie	1	QCCoA 001		T2	QCSP_001_GP-I_v.01	12	Pesticide Residues	≤ LOQ per 2.8.13	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0016	2025-07-29	MB0824_05	P050112	Motor Breath	1	QCCoA 001 v.02		T2	QCSP_001_MB-I_v.01	1	Identification A, Appearance	Conforms to monograph	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0016	2025-07-29	MB0824_05	P050112	Motor Breath	1	QCCoA 001 v.02		T2	QCSP_001_MB-I_v.01	2	Identification B	Conforms to monograph	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0016	2025-07-29	MB0824_05	P050112	Motor Breath	1	QCCoA 001 v.02		T2	QCSP_001_MB-I_v.01	3	Identification C	Conforms to monograph	MISSING				iCoA?
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0016	2025-07-29	MB0824_05	P050112	Motor Breath	1	QCCoA 001 v.02		T2	QCSP_001_MB-I_v.01	4	Assay — Total Δ9-THC	16.20 - 19.79 %	OUTSOURCED	16.82	UKIM_CNP		
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0016	2025-07-29	MB0824_05	P050112	Motor Breath	1	QCCoA 001 v.02		T2	QCSP_001_MB-I_v.01	5	Assay — Total CBD	≤ 1.0 %, w/w	OUTSOURCED	0.06	UKIM_CNP		
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0016	2025-07-29	MB0824_05	P050112	Motor Breath	1	QCCoA 001 v.02		T2	QCSP_001_MB-I_v.01	6	Total CBN	≤ 1.0 %, w/w	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0016	2025-07-29	MB0824_05	P050112	Motor Breath	1	QCCoA 001 v.02		T2	QCSP_001_MB-I_v.01	7	Foreign Matter	≤ 2.0 % / 25–50 g	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0016	2025-07-29	MB0824_05	P050112	Motor Breath	1	QCCoA 001 v.02		T2	QCSP_001_MB-I_v.01	8	Loss on Drying	≤ 12.0 %	OUTSOURCED	6.56	UKIM_CNP		
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0016	2025-07-29	MB0824_05	P050112	Motor Breath	1	QCCoA 001 v.02		T2	QCSP_001_MB-I_v.01	9a	TAMC	≤ 10^5 CFU/g	OUTSOURCED	3,5 x 10³ CFU/g	IJZ	767/1376/25	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2025-0016	2025-07-29	MB0824_05	P050112	Motor Breath	1	QCCoA 001 v.02		T2	QCSP_001_MB-I_v.01	9b	TYMC	≤ 10^4 CFU/g	OUTSOURCED	1 x 10³ CFU/g	IJZ	767/1376/25	
