#	Production	Batch	P-Number	Strain	Spec document	Grade (v.02)	Product code	№	Specification parameter	Result	Unit	eCoA code	Issued	Lab	eCoA scan	Source parameter (as printed)
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	5	Assay — Total CBD	0.08	%	ППК25175	10.07.2025	UKIM	https://drive.google.com/file/d/143EB2FA6gk-btkoAess_XHy8URb5KfrV/view	Total CBD (CBD + CBDA x 0.877)
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	6	Total CBN	Missing / not tested	—	—	—	—		—
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	7	Foreign Matter	Missing / not tested	—	—	—	—		—
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	8	Loss on Drying	6.58	%	ППК25175	10.07.2025	UKIM	https://drive.google.com/file/d/143EB2FA6gk-btkoAess_XHy8URb5KfrV/view	Loss on Drying
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	9.1	Microbiology — TAMC	1.1×10⁴ CFU/g	CFU/g	628/1129/25	02.07.2025	IPH	https://drive.google.com/file/d/143EB2FA6gk-btkoAess_XHy8URb5KfrV/view	Total aerobic microbial count (TAMC)
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	9.2	Microbiology — TYMC	1.2×10³ CFU/g	CFU/g	628/1129/25	02.07.2025	IPH	https://drive.google.com/file/d/143EB2FA6gk-btkoAess_XHy8URb5KfrV/view	Total combined yeasts/moulds count (TYMC)
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	9.3	Microbiology — Bile-tolerant gram-negative	<10¹ and >10³ CFU/g	CFU/g	628/1129/25	02.07.2025	IPH	https://drive.google.com/file/d/143EB2FA6gk-btkoAess_XHy8URb5KfrV/view	Bile-tolerant gram-negative bacteria
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	9.4	Microbiology — Salmonella	Одговара (absent)	/25 g	628/1129/25	02.07.2025	IPH	https://drive.google.com/file/d/143EB2FA6gk-btkoAess_XHy8URb5KfrV/view	Salmonella
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	9.5	Microbiology — Escherichia coli	Одговара (absent)	/1 g	628/1129/25	02.07.2025	IPH	https://drive.google.com/file/d/143EB2FA6gk-btkoAess_XHy8URb5KfrV/view	Escherichia coli
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	10.1	Mycotoxins — Aflatoxin B1	Missing / not tested	—	—	—	—		—
